RecordID,MAK,DocumentTypeCode,PropertyAddress,Suite,City,State,ZipCode,ZipCodePlus4,Latitude,Longitude,FIPSCode,APN,CensusKey,RecordingDate,SalesPrice
3555,6975513789,DTGD,120 Via Contento,,Rancho Santa Margarita,CA,92688,2988,33.619778,-117.613716,06059,935-454-48,060590320533010,08-13-1999,120000
3556,2714987464,DTGD,116 Via Contento,,Rancho Santa Margarita,CA,92688,2988,33.619583,-117.612602,06059,935-454-49,060590320533006,11-10-2014,305000
3557,2540137168,DTGD,112 Via Contento,,Rancho Santa Margarita,CA,92688,2988,33.619667,-117.612595,06059,935-454-50,060590320533006,06-27-2001,172000
3558,2951905924,DTGD,114 Via Contento,,Rancho Santa Margarita,CA,92688,2988,33.619621,-117.612541,06059,935-454-51,060590320533006,07-29-2004,375000
3559,3242873760,DTGD,108 Via Contento,,Rancho Santa Margarita,CA,92688,2988,33.619778,-117.613716,06059,935-454-52,060590320533010,05-29-2009,228000
3560,3681588971,DTGD,110 Via Contento,,Rancho Santa Margarita,CA,92688,2988,33.619682,-117.612534,06059,935-454-53,060590320533006,03-20-1998,125500
3561,4776263936,DTGD,104 Via Contento,,Rancho Santa Margarita,CA,92688,2988,33.619781,-117.613730,06059,935-454-54,060590320533010,01-16-2004,305000
3562,4357396574,DTGD,106 Via Contento,,Rancho Santa Margarita,CA,92688,2988,33.618397,-117.614265,06059,935-454-55,060590320533014,12-30-1998,137000
3563,8036821062,DTGD,107 Via Contento,,Rancho Santa Margarita,CA,92688,2988,33.619781,-117.613730,06059,935-454-56,060590320533010,08-27-1993,112000
3564,5417578890,DTGD,109 Via Contento,,Rancho Santa Margarita,CA,92688,2988,33.619781,-117.613730,06059,935-454-57,060590320533010,01-29-2001,163500
3565,3099871012,DTGD,119 Via Contento,,Rancho Santa Margarita,CA,92688,2988,33.619781,-117.613730,06059,935-454-58,060590320533010,10-03-2001,147000
3566,1768865266,DTTD,121 Via Contento,,Rancho Santa Margarita,CA,92688,2988,33.619781,-117.613730,06059,935-454-59,060590320533010,11-04-2010,191250
3567,9565704859,DTGD,123 Via Contento,,Rancho Santa Margarita,CA,92688,2988,33.619781,-117.613730,06059,935-454-60,060590320533010,04-24-2002,186000
3568,9901570193,DTGD,125 Via Contento,,Rancho Santa Margarita,CA,92688,2991,33.619781,-117.613730,06059,935-454-61,060590320533010,07-20-2023,625000
3569,2793484371,DTGD,127 Via Contento,,Rancho Santa Margarita,CA,92688,2991,33.619781,-117.613730,06059,935-454-62,060590320533010,08-26-1993,131000
3570,7935201402,DTGD,129 Via Contento,,Rancho Santa Margarita,CA,92688,2991,33.619781,-117.613730,06059,935-454-63,060590320533010,11-03-1993,131000
3571,6297854593,DTGD,131 Via Contento,,Rancho Santa Margarita,CA,92688,2991,33.619781,-117.613730,06059,935-454-64,060590320533010,10-17-1995,75500
3572,4923076625,DTGD,133 Via Contento,,Rancho Santa Margarita,CA,92688,2991,33.619781,-117.613730,06059,935-454-65,060590320533010,06-01-2017,305000
3573,8659941240,DTGD,135 Via Contento,,Rancho Santa Margarita,CA,92688,2991,33.619781,-117.613730,06059,935-454-66,060590320533010,09-30-1993,116000
3574,9571068258,DTGD,137 Via Contento,,Rancho Santa Margarita,CA,92688,2991,33.619781,-117.613730,06059,935-454-67,060590320533010,12-22-1998,126500
3575,9676726820,DTGD,139 Via Contento,,Rancho Santa Margarita,CA,92688,2991,33.619781,-117.613730,06059,935-454-68,060590320533010,07-28-1999,132500
3576,3408755161,DTGD,141 Via Contento,,Rancho Santa Margarita,CA,92688,4925,33.619781,-117.613730,06059,935-454-69,060590320533010,06-30-1994,115000
3577,9551851921,DTGD,143 Via Contento,,Rancho Santa Margarita,CA,92688,4925,33.619781,-117.613730,06059,935-454-70,060590320533010,03-16-2004,250000
3578,9673217029,DTTD,145 Via Contento,,Rancho Santa Margarita,CA,92688,4925,33.619781,-117.613730,06059,935-454-71,060590320533010,05-07-2010,287630
3579,1787363641,DTGD,147 Via Contento,,Rancho Santa Margarita,CA,92688,4925,33.619781,-117.613730,06059,935-454-72,060590320533010,08-27-1993,132000
3580,9395711657,DTGD,149 Via Contento,,Rancho Santa Margarita,CA,92688,4925,33.619781,-117.613730,06059,935-454-73,060590320533010,08-27-1993,133500
3581,4414048894,DTGD,151 Via Contento,,Rancho Santa Margarita,CA,92688,4925,33.619781,-117.613730,06059,935-454-74,060590320533010,08-26-2011,192000
3582,4456184779,DTID,153 Via Contento,,Rancho Santa Margarita,CA,92688,4925,33.619781,-117.613730,06059,935-454-75,060590320533010,11-14-2000,161000
3583,7359109722,DTGD,157 Via Contento,,Rancho Santa Margarita,CA,92688,4925,33.619781,-117.613730,06059,935-454-76,060590320533010,02-18-2014,290000
3584,4950495816,DTGD,155 Via Contento,,Rancho Santa Margarita,CA,92688,4925,33.619781,-117.613730,06059,935-454-77,060590320533010,06-29-2000,149000
3585,8084371880,DTGD,175 Via Contento,,Rancho Santa Margarita,CA,92688,4925,33.619781,-117.613730,06059,935-454-78,060590320533010,12-27-1995,97000
3586,8824161620,DTGD,177 Via Contento,,Rancho Santa Margarita,CA,92688,4925,33.619781,-117.613730,06059,935-454-79,060590320533010,12-19-2003,290000
3587,1296719919,DTTD,1 Via Pausa,,Rancho Santa Margarita,CA,92688,2975,33.619644,-117.614449,06059,935-454-81,060590320533003,08-14-2007,319252
3588,4521178614,DTGD,11 Via Pausa,,Rancho Santa Margarita,CA,92688,2975,33.619419,-117.614670,06059,935-454-85,060590320533003,06-18-1999,156000
3589,7813011337,DTGD,13 Via Pausa,,Rancho Santa Margarita,CA,92688,2975,33.619350,-117.614700,06059,935-454-86,060590320533003,06-27-2003,205000
3590,1018377128,DTGD,15 Via Pausa,,Rancho Santa Margarita,CA,92688,2975,33.619762,-117.614647,06059,935-454-87,060590320533003,02-04-1994,102000
3591,7677456701,DTGD,19 Via Pausa,,Rancho Santa Margarita,CA,92688,2975,33.619831,-117.614769,06059,935-454-89,060590320533003,11-04-2021,625000
3592,4570676008,DTGD,2 Via Pausa,,Rancho Santa Margarita,CA,92688,2975,33.619476,-117.614922,06059,935-455-00,060590320533003,07-31-1998,120000
3593,7442683804,DTGD,1 Via Alivio,,Rancho Santa Margarita,CA,92688,4902,33.619629,-117.614265,06059,935-455-12,060590320533004,05-06-2022,575500
3594,3576139086,DTGD,2 Via Alivio,,Rancho Santa Margarita,CA,92688,4902,33.619873,-117.614113,06059,935-455-13,060590320533010,06-29-2000,161000
3595,9839400577,DTGD,18 Via Alivio,,Rancho Santa Margarita,CA,92688,4902,33.619778,-117.613716,06059,935-455-19,060590320533010,02-23-2001,130000
3596,6646475660,DTGD,20 Via Alivio,,Rancho Santa Margarita,CA,92688,4902,33.619464,-117.613943,06059,935-455-20,060590320533010,10-29-2003,206000
3597,9686800737,DTDE,14 Via Alivio,,Rancho Santa Margarita,CA,92688,4902,33.619778,-117.613716,06059,935-455-21,060590320533010,09-05-1997,63500
3598,3510105333,DTGD,16 Via Alivio,,Rancho Santa Margarita,CA,92688,4902,33.619778,-117.613716,06059,935-455-22,060590320533010,02-26-2004,250000
3599,1511282252,DTGD,10 Via Alivio,,Rancho Santa Margarita,CA,92688,4902,33.620661,-117.613255,06059,935-455-23,060590320533013,08-08-2003,289000
3600,2793040933,DTGD,12 Via Alivio,,Rancho Santa Margarita,CA,92688,4902,33.619778,-117.613716,06059,935-455-24,060590320533010,04-07-2010,250000
3601,9186783899,DTGD,204 Via Contento,,Rancho Santa Margarita,CA,92688,4956,33.618802,-117.614754,06059,935-455-52,060590320533014,11-22-2004,340000
3602,3916569925,DTGD,200 Via Contento,,Rancho Santa Margarita,CA,92688,4956,33.618690,-117.613632,06059,935-455-53,060590320533014,09-20-2016,389000
3603,1484138266,DTGD,202 Via Contento,,Rancho Santa Margarita,CA,92688,4956,33.618917,-117.613621,06059,935-455-54,060590320533010,12-29-1995,101000
3604,6085380253,DTGD,196 Via Contento,,Rancho Santa Margarita,CA,92688,4956,33.618629,-117.613571,06059,935-455-55,060590320533014,12-28-1995,113000
3605,2512984207,DTGD,198 Via Contento,,Rancho Santa Margarita,CA,92688,4956,33.618347,-117.613899,06059,935-455-56,060590320533014,12-28-1995,113000
3606,2388139528,DTGD,192 Via Contento,,Rancho Santa Margarita,CA,92688,4956,33.618286,-117.613884,06059,935-455-57,060590320533014,10-07-2015,260000
3607,9671919170,DTGD,194 Via Contento,,Rancho Santa Margarita,CA,92688,4956,33.620876,-117.612587,06059,935-455-58,060590320533006,12-14-2000,126000
3608,1136385919,DTGD,188 Via Contento,,Rancho Santa Margarita,CA,92688,4956,33.620800,-117.612534,06059,935-455-59,060590320533006,10-20-2003,188000
3609,4152916012,DTGD,190 Via Contento,,Rancho Santa Margarita,CA,92688,4956,33.620743,-117.612465,06059,935-455-60,060590320533006,06-12-1996,77000
3610,8458410412,DTGD,184 Via Contento,,Rancho Santa Margarita,CA,92688,4956,33.620632,-117.612419,06059,935-455-61,060590320533006,12-28-1995,117000
3611,2518765591,DTGD,186 Via Contento,,Rancho Santa Margarita,CA,92688,4956,33.620571,-117.612389,06059,935-455-62,060590320533006,04-07-2010,305000
3612,5576806038,DTGD,180 Via Contento,,Rancho Santa Margarita,CA,92688,4956,33.620358,-117.612160,06059,935-455-63,060590320533006,05-02-2006,390000
3613,7699080110,DTGD,182 Via Contento,,Rancho Santa Margarita,CA,92688,4956,33.620274,-117.612167,06059,935-455-64,060590320533006,12-29-1995,102000
3614,8171042268,DTGD,178 Via Contento,,Rancho Santa Margarita,CA,92688,4956,33.620113,-117.612206,06059,935-455-65,060590320533006,04-03-2013,267000
3615,7630722985,DTGD,176 Via Contento,,Rancho Santa Margarita,CA,92688,4956,33.620049,-117.612274,06059,935-455-66,060590320533006,08-29-1996,99000
3616,6213499340,DTGD,174 Via Contento,,Rancho Santa Margarita,CA,92688,4951,33.618946,-117.613319,06059,935-455-67,060590320533014,05-02-2012,175500
3617,3727420902,DTGD,170 Via Contento,,Rancho Santa Margarita,CA,92688,4951,33.619820,-117.612488,06059,935-455-68,060590320533006,11-03-1995,96500
3618,1476828378,DTGD,172 Via Contento,,Rancho Santa Margarita,CA,92688,4951,33.619762,-117.612556,06059,935-455-69,060590320533006,01-31-2008,275000
3619,7032322329,DTGD,166 Via Contento,,Rancho Santa Margarita,CA,92688,4951,33.619656,-117.612679,06059,935-455-70,060590320533006,05-24-2007,410000
3620,6721217715,DTDE,168 Via Contento,,Rancho Santa Margarita,CA,92688,4951,33.619564,-117.612770,06059,935-455-71,060590320533006,10-30-2018,380100
3621,5055074884,DTGD,162 Via Contento,,Rancho Santa Margarita,CA,92688,4951,33.619530,-117.612770,06059,935-455-72,060590320533006,03-26-2021,520000
3622,1832499711,DTGD,164 Via Contento,,Rancho Santa Margarita,CA,92688,4951,33.619469,-117.612877,06059,935-455-73,060590320533006,03-16-2001,195000
3623,7903347840,DTGD,148 Via Contento,,Rancho Santa Margarita,CA,92688,4951,33.619381,-117.612846,06059,935-455-74,060590320533006,12-19-2000,154000
3624,8896710017,DTGD,150 Via Contento,,Rancho Santa Margarita,CA,92688,4951,33.619259,-117.612846,06059,935-455-75,060590320533006,07-27-2015,200000
3625,5469058480,DTGD,152 Via Contento,,Rancho Santa Margarita,CA,92688,4951,33.619225,-117.612839,06059,935-455-76,060590320533006,12-02-2005,419000
3626,8952641961,DTGD,154 Via Contento,,Rancho Santa Margarita,CA,92688,4951,33.618923,-117.613136,06059,935-455-77,060590320533014,06-29-2006,420000
3627,2745229232,DTGD,156 Via Contento,,Rancho Santa Margarita,CA,92688,4951,33.619011,-117.613251,06059,935-455-78,060590320533014,05-29-2020,435000
3628,7135909778,DTGD,158 Via Contento,,Rancho Santa Margarita,CA,92688,4951,33.618777,-117.613485,06059,935-455-79,060590320533014,10-19-1995,112000
3629,9389349424,DTGD,160 Via Contento,,Rancho Santa Margarita,CA,92688,4951,33.618221,-117.613960,06059,935-455-80,060590320533014,10-26-1995,111000
3630,2909495554,DTGD,1 Via Lampara,,Rancho Santa Margarita,CA,92688,2976,33.615744,-117.615090,06059,937-850-91,060590320652003,06-07-2001,264000
3631,3557697162,DTGD,11 Via Lampara,,Rancho Santa Margarita,CA,92688,2976,33.615479,-117.615265,06059,937-850-96,060590320652003,12-27-2000,225000
3632,7896603298,DTGD,13 Via Lampara,,Rancho Santa Margarita,CA,92688,2961,33.615421,-117.615318,06059,937-850-97,060590320652003,05-20-1998,170000
3633,2197072319,DTGD,15 Via Lampara,,Rancho Santa Margarita,CA,92688,2961,33.615364,-117.615349,06059,937-850-98,060590320652003,12-29-2000,234000
3634,9111084747,DTGD,17 Via Lampara,,Rancho Santa Margarita,CA,92688,2961,33.615314,-117.615379,06059,937-850-99,060590320652003,04-07-2008,395000
3635,9417272732,DTGD,19 Via Lampara,,Rancho Santa Margarita,CA,92688,2961,33.615257,-117.615395,06059,937-851-00,060590320652003,08-29-2001,235000
3636,6885810044,DTGD,18 Via Lampara,,Rancho Santa Margarita,CA,92688,2977,33.614437,-117.614677,06059,937-851-19,060590320652000,10-26-1999,215000
3637,8773422380,DTGD,16 Via Lampara,,Rancho Santa Margarita,CA,92688,2977,33.614302,-117.614653,06059,937-851-20,060590320652000,05-23-2017,529000
3638,7346850903,DTGD,14 Via Lampara,,Rancho Santa Margarita,CA,92688,2977,33.615536,-117.614769,06059,937-851-21,060590320652000,01-05-2021,590000
3639,5932995833,DTGD,12 Via Lampara,,Rancho Santa Margarita,CA,92688,2960,33.615482,-117.614822,06059,937-851-22,060590320652000,03-06-2002,272500
3640,2800655230,DTGD,10 Via Lampara,,Rancho Santa Margarita,CA,92688,2960,33.614412,-117.614644,06059,937-851-23,060590320652000,04-12-1999,209000
3641,9885248259,DTID,2 Via Lampara,,Rancho Santa Margarita,CA,92688,2960,33.615604,-117.615028,06059,937-851-27,060590320652003,02-23-1995,158000
3642,4597730307,DTGD,115 Via Lampara,,Rancho Santa Margarita,CA,92688,2950,33.613315,-117.616169,06059,937-851-28,060590320652000,04-26-1994,160000
3643,8051922627,DTGD,113 Via Lampara,,Rancho Santa Margarita,CA,92688,2950,33.615055,-117.614655,06059,937-851-29,060590320652000,04-13-2018,590000
3644,4702947573,DTGD,111 Via Lampara,,Rancho Santa Margarita,CA,92688,2950,33.613367,-117.616155,06059,937-851-30,060590320652000,04-10-1998,162500
3645,4251433983,DTGD,109 Via Lampara,,Rancho Santa Margarita,CA,92688,2950,33.614117,-117.615372,06059,937-851-31,060590320652003,09-09-2020,530000
3646,2472118378,DTGD,107 Via Lampara,,Rancho Santa Margarita,CA,92688,2950,33.613419,-117.616140,06059,937-851-32,060590320652000,06-17-1999,175000
3647,6765048294,DTGD,105 Via Lampara,,Rancho Santa Margarita,CA,92688,2950,33.614117,-117.615372,06059,937-851-33,060590320652003,04-14-2022,765000
3648,5900156662,DTGD,103 Via Lampara,,Rancho Santa Margarita,CA,92688,2950,33.614117,-117.615372,06059,937-851-34,060590320652003,06-13-1994,125000
3649,1153381825,DTGD,101 Via Lampara,,Rancho Santa Margarita,CA,92688,2950,33.614117,-117.615372,06059,937-851-35,060590320652003,07-05-2000,180000
3650,9066810919,DTGD,20 Via Entrada,,Rancho Santa Margarita,CA,92688,2958,33.614117,-117.615372,06059,937-851-37,060590320652003,09-25-2007,365000
3651,5302453388,DTGD,16 Via Entrada,,Rancho Santa Margarita,CA,92688,2958,33.614117,-117.615372,06059,937-851-39,060590320652003,05-27-2005,450000
3652,7840893401,DTGD,14 Via Entrada,,Rancho Santa Margarita,CA,92688,2958,33.614117,-117.615372,06059,937-851-40,060590320652003,05-17-2010,330000
3653,9987253738,DTGD,135 Via Lampara,,Rancho Santa Margarita,CA,92688,2953,33.614674,-117.615662,06059,937-851-41,060590320652003,03-22-2010,300000
3654,2029905978,DTGD,131 Via Lampara,,Rancho Santa Margarita,CA,92688,2953,33.613125,-117.616219,06059,937-851-43,060590320652000,02-19-1999,167500
3655,1750638913,DTGD,129 Via Lampara,,Rancho Santa Margarita,CA,92688,2953,33.613129,-117.616219,06059,937-851-44,060590320652000,09-06-2002,311000
3656,4088250370,DTTD,127 Via Lampara,,Rancho Santa Margarita,CA,92688,2953,33.613155,-117.616211,06059,937-851-45,060590320652000,12-18-1996,146000
3657,7998585318,DTGD,137 Via Lampara,,Rancho Santa Margarita,CA,92688,2954,33.614655,-117.615555,06059,937-851-46,060590320652003,01-31-2019,436500
3658,1938427285,DTGD,141 Via Lampara,,Rancho Santa Margarita,CA,92688,2954,33.614628,-117.615463,06059,937-851-48,060590320652003,08-04-1998,165000
3659,9695769349,DTGD,143 Via Lampara,,Rancho Santa Margarita,CA,92688,2954,33.614582,-117.615280,06059,937-851-49,060590320652003,09-29-1995,129000
3660,3374880201,DTGD,145 Via Lampara,,Rancho Santa Margarita,CA,92688,2954,33.614540,-117.615211,06059,937-851-50,060590320652003,11-26-2002,313000
3661,3590760583,DTGD,147 Via Lampara,,Rancho Santa Margarita,CA,92688,2954,33.614513,-117.615074,06059,937-851-51,060590320652003,04-20-2006,530000
3662,3805010302,DTTD,149 Via Lampara,,Rancho Santa Margarita,CA,92688,2954,33.612988,-117.616264,06059,937-851-52,060590320652000,06-27-2012,316000
3663,1661144240,DTGD,151 Via Lampara,,Rancho Santa Margarita,CA,92688,2954,33.614159,-117.615089,06059,937-851-53,060590320652003,05-01-2000,225500
3664,9737142651,DTGD,180 Via Lampara,,Rancho Santa Margarita,CA,92688,2956,33.614105,-117.615150,06059,937-851-54,060590320652003,12-15-2003,435000
3665,2367933097,DTDE,178 Via Lampara,,Rancho Santa Margarita,CA,92688,2956,33.613139,-117.615967,06059,937-851-55,060590320652000,09-07-2017,555000
3666,2334056455,DTGD,176 Via Lampara,,Rancho Santa Margarita,CA,92688,2956,33.614006,-117.615288,06059,937-851-56,060590320652003,10-15-1999,215500
3667,7594633220,DTGD,174 Via Lampara,,Rancho Santa Margarita,CA,92688,2956,33.614498,-117.615067,06059,937-851-57,060590320652003,06-30-1998,170000
3668,1561145564,DTGD,172 Via Lampara,,Rancho Santa Margarita,CA,92688,2956,33.614426,-117.615089,06059,937-851-58,060590320652003,03-29-1999,170000
3669,6040027466,DTGD,170 Via Lampara,,Rancho Santa Margarita,CA,92688,2956,33.614372,-117.615089,06059,937-851-59,060590320652003,04-30-2004,425000
3670,6236230085,DTGD,168 Via Lampara,,Rancho Santa Margarita,CA,92688,2956,33.614330,-117.615082,06059,937-851-60,060590320652003,12-23-1999,175000
3671,9121334570,DTGD,166 Via Lampara,,Rancho Santa Margarita,CA,92688,2956,33.615047,-117.614731,06059,937-851-61,060590320652000,10-24-2017,460000
3672,2084820107,DTGD,164 Via Lampara,,Rancho Santa Margarita,CA,92688,2956,33.615025,-117.614868,06059,937-851-62,060590320652000,04-20-1994,145000
3673,4362772407,DTGD,162 Via Lampara,,Rancho Santa Margarita,CA,92688,2956,33.612736,-117.616165,06059,937-851-63,060590320652000,07-20-2015,458000
3674,2233217932,DTGD,160 Via Lampara,,Rancho Santa Margarita,CA,92688,2956,33.614632,-117.614754,06059,937-851-64,060590320652000,12-19-1997,165000
3675,3325744351,DTGD,158 Via Lampara,,Rancho Santa Margarita,CA,92688,2956,33.614643,-117.614761,06059,937-851-65,060590320652000,08-14-2008,438000
3676,8687328107,DTGD,152 Via Lampara,,Rancho Santa Margarita,CA,92688,2955,33.614658,-117.614792,06059,937-851-67,060590320652000,08-13-1998,174000
3677,8379699074,DTGD,154 Via Lampara,,Rancho Santa Margarita,CA,92688,2955,33.614651,-117.614784,06059,937-851-68,060590320652000,05-19-2004,440000
3678,4334320044,DTTD,156 Via Lampara,,Rancho Santa Margarita,CA,92688,2956,33.614647,-117.614777,06059,937-851-69,060590320652000,03-20-1996,146168
3679,9208150823,DTGD,126 Via Lampara,,Rancho Santa Margarita,CA,92688,2952,33.614708,-117.614861,06059,937-851-70,060590320652000,05-28-2010,398000
3680,3254443030,DTGD,124 Via Lampara,,Rancho Santa Margarita,CA,92688,2952,33.614727,-117.614906,06059,937-851-71,060590320652000,05-03-2010,375000
3681,4762780058,DTGD,122 Via Lampara,,Rancho Santa Margarita,CA,92688,2952,33.613141,-117.615879,06059,937-851-72,060590320652000,12-19-2001,258000
3682,3749155170,DTGD,120 Via Lampara,,Rancho Santa Margarita,CA,92688,2952,33.613167,-117.615873,06059,937-851-73,060590320652000,07-20-1994,142000
3683,2616174813,DTTD,118 Via Lampara,,Rancho Santa Margarita,CA,92688,2952,33.614769,-117.614983,06059,937-851-74,060590320652000,11-17-1994,130000
3684,3261471164,DTCP,116 Via Lampara,,Rancho Santa Margarita,CA,92688,2952,33.614325,-117.614810,06059,937-851-75,060590320652000,11-07-1996,115000
3685,7370294010,DTGD,114 Via Lampara,,Rancho Santa Margarita,CA,92688,2951,33.614788,-117.615059,06059,937-851-76,060590320652000,03-13-2002,292000
3686,5282959858,DTGD,112 Via Lampara,,Rancho Santa Margarita,CA,92688,2951,33.613267,-117.615845,06059,937-851-77,060590320652000,09-24-1997,160000
3687,9610148109,DTID,110 Via Lampara,,Rancho Santa Margarita,CA,92688,2951,33.615505,-117.613602,06059,937-851-78,060590320652000,04-06-1994,153500
3688,4857331983,DTGD,108 Via Lampara,,Rancho Santa Margarita,CA,92688,2951,33.614899,-117.615051,06059,937-851-79,060590320652000,08-13-2010,341000
3689,1119223380,DTGD,106 Via Lampara,,Rancho Santa Margarita,CA,92688,2951,33.613346,-117.615822,06059,937-851-80,060590320652000,04-13-2000,186500
3690,3005769102,DTGD,104 Via Lampara,,Rancho Santa Margarita,CA,92688,2951,33.613373,-117.615814,06059,937-851-81,060590320652000,05-10-1994,126000
3691,2253887936,DTGD,2 Via Entrada,,Rancho Santa Margarita,CA,92688,2957,33.614647,-117.615906,06059,937-852-15,060590320652003,03-21-1997,114000
3692,6689772668,DTGD,10 Via Entrada,,Rancho Santa Margarita,CA,92688,2957,33.614265,-117.615875,06059,937-852-19,060590320652000,12-16-2014,440000
3693,5305370112,DTGD,12 Via Entrada,,Rancho Santa Margarita,CA,92688,2957,33.614240,-117.615858,06059,937-852-20,060590320652000,11-17-2017,550000
3694,8394074435,DTTD,20 Regato,,Rancho Santa Margarita,CA,92688,3000,33.611305,-117.621925,06059,938-060-65,060590320532000,09-29-1997,175000
3695,6759763898,DTGD,18 Regato,,Rancho Santa Margarita,CA,92688,3002,33.611378,-117.621887,06059,938-060-66,060590320532000,02-16-2006,647500
3696,4174683560,DTGD,16 Regato,,Rancho Santa Margarita,CA,92688,3002,33.611439,-117.621880,06059,938-060-67,060590320532000,12-10-1993,190000
3697,4748381068,DTGD,14 Regato,,Rancho Santa Margarita,CA,92688,3002,33.611500,-117.621849,06059,938-060-68,060590320532000,10-15-2019,610000
3698,5323087170,DTGD,12 Regato,,Rancho Santa Margarita,CA,92688,3002,33.611546,-117.621849,06059,938-060-69,060590320532000,10-29-2018,662500
3699,9596290772,DTGD,10 Regato,,Rancho Santa Margarita,CA,92688,3002,33.611610,-117.621841,06059,938-060-70,060590320532000,03-15-2001,313000
3700,5748300375,DTGD,2 Regato,,Rancho Santa Margarita,CA,92688,3002,33.611885,-117.621780,06059,938-060-74,060590320532000,04-22-2020,685000
3701,4318434914,DTGD,11 Regato,,Rancho Santa Margarita,CA,92688,3002,33.610872,-117.622574,06059,938-060-78,060590320532000,02-02-2021,700000
3702,3965662081,DTGD,15 Regato,,Rancho Santa Margarita,CA,92688,3002,33.610872,-117.622574,06059,938-060-79,060590320532000,12-26-2019,615000
3703,2362230231,DTGD,17 Regato,,Rancho Santa Margarita,CA,92688,3002,33.610872,-117.622574,06059,938-060-80,060590320532000,07-27-2009,399000
3704,4261685543,DTGD,19 Regato,,Rancho Santa Margarita,CA,92688,3000,33.610872,-117.622574,06059,938-060-81,060590320532000,06-12-1998,236000
3705,9479726261,DTGD,1 Fuente,,Rancho Santa Margarita,CA,92688,3019,33.614029,-117.622513,06059,938-080-10,060590320532004,07-31-1996,5000
3706,9064218431,DTGD,11 Fuente,,Rancho Santa Margarita,CA,92688,3019,33.613392,-117.622955,06059,938-080-15,060590320532004,08-03-2016,559000
3707,5882322781,DTGD,13 Fuente,,Rancho Santa Margarita,CA,92688,3019,33.613232,-117.622993,06059,938-080-16,060590320532004,05-30-2003,390000
3708,4893647217,DTGD,15 Fuente,,Rancho Santa Margarita,CA,92688,3019,33.613159,-117.623032,06059,938-080-17,060590320532004,03-16-1999,230000
3709,4314267480,DTTD,17 Fuente,,Rancho Santa Margarita,CA,92688,3019,33.612957,-117.623047,06059,938-080-18,060590320532004,08-13-1998,130500
3710,3523727406,DTGD,19 Fuente,,Rancho Santa Margarita,CA,92688,3019,33.612823,-117.623009,06059,938-080-19,060590320532004,11-15-2019,593000
3711,8332385549,DTGD,21 Fuente,,Rancho Santa Margarita,CA,92688,3025,33.613495,-117.622896,06059,938-080-20,060590320532004,03-25-2010,399000
3712,3334538433,DTGD,16 Cascada,,Rancho Santa Margarita,CA,92688,3033,33.612889,-117.622160,06059,938-080-40,060590320532000,09-17-2010,450000
3713,4757246261,DTGD,14 Cascada,,Rancho Santa Margarita,CA,92688,3033,33.612889,-117.622160,06059,938-080-41,060590320532000,11-19-1996,177500
3714,3328226543,DTGD,12 Cascada,,Rancho Santa Margarita,CA,92688,3033,33.612889,-117.622160,06059,938-080-42,060590320532000,12-24-2018,625000
3715,3774999457,DTGD,2 Cascada,,Rancho Santa Margarita,CA,92688,3033,33.612889,-117.622160,06059,938-080-46,060590320532000,05-03-2002,354000
3716,7821006189,DTGD,11 Cascada,,Rancho Santa Margarita,CA,92688,3040,33.612728,-117.621971,06059,938-080-52,060590320532000,05-17-2022,922500
3717,7668677753,DTGD,15 Cascada,,Rancho Santa Margarita,CA,92688,3040,33.612366,-117.621780,06059,938-080-54,060590320532000,06-13-2016,600000
3718,5258737411,DTGD,17 Cascada,,Rancho Santa Margarita,CA,92688,3040,33.612293,-117.621727,06059,938-080-55,060590320532000,03-17-2006,590000
3719,3225700346,DTGD,19 Cascada,,Rancho Santa Margarita,CA,92688,3040,33.612171,-117.621696,06059,938-080-56,060590320532000,10-26-2012,434000
3720,6130081089,DTGD,21 Cascada,,Rancho Santa Margarita,CA,92688,3041,33.612076,-117.621689,06059,938-080-57,060590320532000,08-11-2003,420000
3721,2780241385,DTGD,101 Tierra Plano,# 5,Rancho Santa Margarita,CA,92688,3229,33.654135,-117.615443,06059,938-122-40,060590320492008,12-13-2004,430000
3722,9504286235,DTGD,115 Tierra Plano,# 9,Rancho Santa Margarita,CA,92688,3229,33.654748,-117.614729,06059,938-122-44,060590320492008,06-28-1995,138000
3723,4613523636,DTGD,102 Tierra Plano,# 145,Rancho Santa Margarita,CA,92688,3229,33.654819,-117.614708,06059,938-122-50,060590320492008,01-25-2005,377000
3724,6262639258,DTGD,2 Tierra Plano,,Rancho Santa Margarita,CA,92688,3380,33.655231,-117.615067,06059,938-122-99,060590320492007,06-25-2004,430000
3725,1299410184,DTGD,10 Tierra Plano,,Rancho Santa Margarita,CA,92688,3380,33.655300,-117.615364,06059,938-123-00,060590320492007,03-27-1998,129000
3726,9028679799,DTGD,1 Tierra Plano,,Rancho Santa Margarita,CA,92688,3380,33.655251,-117.615326,06059,938-123-01,060590320492007,11-27-2000,214000
3727,9665485046,DTGD,11 Tierra Plano,,Rancho Santa Margarita,CA,92688,3380,33.655048,-117.615562,06059,938-123-06,060590320492007,12-19-2012,330000
3728,9862414874,DTGD,19 Tierra Plano,,Rancho Santa Margarita,CA,92688,3380,33.654964,-117.615501,06059,938-123-08,060590320492007,05-24-2004,515000
3729,3373245028,DTGD,17 Tierra Plano,,Rancho Santa Margarita,CA,92688,3380,33.655293,-117.615417,06059,938-123-09,060590320492007,01-24-2020,485000
